time,signal
0,976
5,987
11,977
16,977
21,988
27,978
32,977
38,986
44,987
50,977
55,976
61,988
66,987
71,976
77,976
82,985
89,977
94,978
100,986
105,986
110,978
116,977
122,978
132,986
141,977
150,986
159,982
169,976
179,988
188,977
197,986
206,976
216,985
225,987
234,977
244,985
253,977
263,986
272,986
281,976
290,986
300,978
310,987
319,989
328,975
337,986
347,977
356,985
365,977
375,984
385,985
394,978
403,986
412,977
421,987
431,987
441,976
450,986
459,977
468,986
478,977
487,978
496,985
506,976
516,986
525,977
534,976
543,987
552,977
562,988
572,976
581,976
590,976
600,976
609,986
618,977
627,984
637,977
647,977
656,987
665,978
674,985
684,977
693,977
703,978
712,977
721,987
731,977
740,976
749,978
758,977
769,987
778,977
787,976
796,977
805,976
815,983
824,976
834,986
843,977
852,978
862,977
871,976
880,987
889,976
900,977
909,977
918,978
927,986
936,977
946,980
955,977
964,977
974,987
984,976
993,986
1002,978
1012,977
1022,987
1034,986
1044,986
1054,986
1064,975
1075,977
1085,978
1095,976
1106,978
1117,977
1127,987
1137,986
1147,986
1158,988
1169,986
1179,977
1189,976
1200,977
1210,977
1220,981
1230,985
1242,986
1252,986
1262,987
1272,986
1283,980
1293,977
1304,977
1314,976
1325,982
1335,987
1345,985
1355,986
1367,986
1377,985
1387,980
1397,977
1408,977
1418,977
1428,976
1439,987
1449,985
1460,987
1470,986
1480,986
1490,976
1502,977
1512,977
1522,977
1532,977
1543,978
1553,986
1563,985
1574,986
1585,985
1595,977
1605,978
1615,976
1626,977
1637,978
1647,977
1657,981
1668,988
1678,987
1688,981
1699,976
1710,978
1720,977
1730,976
1740,977
1751,978
1761,977
1772,989
1782,986
1793,980
1803,976
1813,977
1823,978
1835,977
1845,977
1855,978
1865,976
1875,982
1886,986
1896,980
1907,977
1917,976
1928,976
1938,977
1948,977
1958,977
1970,977
1980,983
1990,986
2000,986
2011,976
2021,977
2032,977
2042,977
2053,976
2063,977
2073,977
2083,987
2094,985
2105,986
2115,986
2125,976
2136,977
2146,976
2156,976
2167,977
2178,977
2188,988
2198,986
2208,986
2219,986
2229,986
2240,976
2250,976
2260,976
2271,977
2281,983
2291,988
2302,986
2313,986
2323,986
2333,986
2343,981
2354,977
2365,977
2375,976
2385,984
2396,989
2406,986
2416,985
2426,986
2438,986
2448,981
2458,978
2468,977
2479,976
2489,977
2500,988
2510,987
2521,986
2531,986
2541,986
2551,976
2562,977
2573,977
2583,976
2593,978
2604,977
2614,986
2624,986
2635,986
2646,985
2656,977
2666,978
2676,977
2686,976
2698,976
2708,977
2718,979
2728,986
2739,986
2749,980
2759,977
2770,977
2781,976
2791,976
2801,979
2811,977
2822,977
2833,983
2843,986
2853,980
2864,977
2874,977
2884,977
2894,977
2906,978
2916,977
2926,977
2936,982
2947,986
2957,980
2968,978
2978,975
2989,977
2999,978
3009,977
3019,977
3031,977
3041,989
3051,987
3061,986
3072,976
3082,977
3092,977
3103,977
3113,977
3124,977
3134,976
3144,986
3154,985
3166,985
3176,986
3186,976
3196,977
3207,977
3217,979
3227,978
3238,982
3249,986
3259,986
3269,986
3279,986
3290,986
3301,977
3311,976
3321,976
3332,977
3342,981
3352,985
3363,986
3374,986
3384,986
3394,984
3404,976
3415,977
3425,977
3436,977
3446,982
3457,986
3467,988
3477,986
3487,985
3499,985
3509,974
3519,977
3529,976
3539,977
3550,977
3560,987
3571,986
3581,985
3592,987
3602,986
3612,975
3622,977
3634,978
3644,976
3654,976
3664,978
3675,987
3685,987
3696,985
3706,986
3717,976
3727,978
3737,977
3747,976
3758,977
3769,976
3779,977
3789,986
3800,988
3810,980
3820,976
3831,978
3842,978
3852,976
3862,977
3872,978
3883,977
3893,983
3904,987
3914,974
3924,976
3935,977
3945,977
3955,977
3966,976
3977,977
3987,977
3997,982
4007,986
4018,984
4029,977
4039,977
4049,977
4060,976
4070,976
4080,977
4090,977
4102,989
4112,986
4122,986
4132,980
4143,977
4153,976
4164,976
4174,977
4185,976
4195,977
4205,986
4215,985
4226,985
4237,987
4247,977
4257,977
4268,976
4278,977
4288,978
4299,982
4310,987
4320,985
4330,986
4340,987
4350,985
4362,975
4372,976
4382,976
4392,976
4403,983
4413,988
4423,987
4434,986
4445,986
4455,986
4465,976
4475,977
4486,976
4497,977
4507,983
4517,987
4528,986
4538,985
4548,986
4558,986
4570,976
4580,977
4590,977
4600,976
4611,975
4621,987
4632,986
4642,985
4653,986
4663,986
4673,976
4683,976
4695,977
4705,976
4715,976
4725,977
4736,987
4746,985
4756,985
4767,985
4777,977
4788,977
4798,977
4808,977
4818,977
4830,977
4840,977
4850,986
4860,988
4871,980
4881,977
4891,977
4902,977
4913,977
4923,978
4933,977
4943,977
4954,983
4965,986
4975,976
4985,977
4996,977
5006,976
5016,977
5027,977
5038,976
5048,976
5058,983
5068,986
5079,984
5089,977
5100,976
5110,976
5121,976
5131,977
5141,976
5151,977
5163,987
5173,987
5183,985
5193,981
5203,977
5214,977
5224,977
5235,977
5245,978
5256,977
5266,987
5276,985
5286,986
5298,986
5308,977
5318,977
5328,977
5339,977
5349,976
5360,982
5370,986
5381,985
5391,986
5401,988
5411,986
5422,976
5433,978
5443,977
5453,978
5464,982
5474,988
5484,986
5495,986
5506,984
5516,986
5526,976
5536,978
5547,976
5557,977
5568,981
5578,987
5588,986
5599,985
5609,987
5619,986
5630,976
5641,977
5651,977
5661,976
5671,977
5682,987
5693,985
5703,987
5713,988
5724,986
5734,976
5744,977
5754,977
5766,977
5776,977
5786,977
5796,987
5807,988
5817,985
5828,984
5838,977
5849,977
5859,977
5869,975
5879,976
5890,976
5901,976
5911,987
5921,987
5932,974
5942,976
5952,976
5963,976
5974,976
5984,977
5994,979
6004,976
6014,983
6026,986
6036,977
6046,976
6056,977
6067,977
6077,976
6087,977
6098,977
6109,978
6119,982
6129,986
6139,986
6150,976
6161,977
6171,977
6181,977
6192,977
6202,976
6212,978
6222,987
6234,985
6244,986
6254,980
6264,977
6275,976
6285,977
6296,977
6306,977
6317,977
6327,986
6337,986
6347,986
6359,985
6369,980
6379,977
6389,976
6400,976
6410,976
6420,983
6431,988
6441,987
6452,986
6462,986
6472,986
6482,976
6494,977
6504,977
6514,977
6524,983
6535,985
6545,986
6555,986
6566,985
6577,988
6587,976
6597,977
6607,977
6618,976
6629,982
6639,987
6649,988
6660,988
6670,986
6680,986
6691,976
6702,979
6712,977
6722,977
6732,977
6743,987
6753,986
6764,987
6774,987
6785,986
6795,976
6805,977
6815,977
6827,977
6837,977
6847,977
6857,987
6867,986
6878,986
6888,981
6899,976
6909,977
6920,976
6930,977
6940,977
6950,977
6962,977
6972,987
6982,986
6992,976
7003,976
7013,977
7024,977
7034,979
7045,977
7055,977
7065,976
7075,988
7086,986
7097,975
7107,976
7117,976
7128,977
7138,976
7148,976
7159,977
7170,977
7180,983
7190,988
7200,985
7211,977
7221,976
7232,976
7242,976
7252,976
7263,976
7273,977
7283,987
7294,987
7305,986
7315,980
7325,977
7335,976
7346,977
7357,977
7367,976
7377,977
7388,987
7398,986
7408,985
7418,985
7430,980
7440,977
7450,977
7460,977
7471,977
7481,982
7492,987
7502,986
7513,985
7523,987
7533,986
7543,976
7554,977
7565,977
7575,978
7585,983
7596,987
7606,986
7616,986
7627,985
7638,985
7648,975
7658,977
7668,977
7678,977
7690,979
7700,984
7710,987
7720,986
7731,986
7741,986
7751,976
7762,977
7773,978
7783,977
7793,977
7803,984
7814,987
7825,986
7835,988
7845,986
7856,976
7866,976
7876,977
7886,975
7898,977
7908,977
7918,991
7928,986
7939,986
7949,981
7960,977
7970,978
7981,977
7991,976
8001,976
8011,977
8023,977
8033,987
8043,987
8053,976
8064,976
8074,977
8084,976
8095,976
8105,976
8116,976
8126,977
8136,988
8146,986
8158,974
8168,977
8178,977
8188,977
8199,977
8209,978
8219,977
8230,977
8241,989
8251,987
8261,985
8271,976
8282,978
8293,976
8303,977
8313,977
8324,976
8334,977
8344,986
8355,986
8366,986
8376,980
8386,976
8396,977
8407,976
8417,978
8428,976
8438,982
8449,986
8459,988
8469,985
8479,987
8491,982
8501,976
8511,977
8521,977
8531,977
8542,983
8552,987
8563,985
8573,986
8584,986
8594,986
8604,976
8614,977
8626,978
8636,977
8646,985
8656,986
8667,985
8677,985
8688,986
8698,986
8709,977
8719,977
8729,977
8739,978
8750,977
8761,986
8771,986
8781,986
8792,986
8802,986
8812,976
8823,976
8834,977
8844,977
8854,977
8864,982
8875,988
8885,985
8896,986
8906,986
8916,977
8927,977
8937,976
8947,978
8958,977
8969,977
8979,981
8989,986
8999,987
9010,980
9021,977
9031,977
9041,977
9052,977
9062,977
9072,977
9082,976
9094,987
9104,986
9114,975
9124,978
9135,977
9145,978
9156,977
9166,979
9177,978
9187,976
9197,989
9207,986
9218,980
9229,978
9239,977
9249,977
9260,977
9270,977
9280,976
9291,977
9302,989
9312,985
9322,988
9332,976
9342,977
9354,976
9364,977
9374,977
9384,976
9395,977
9405,989
9415,986
9426,988
9437,984
9447,976
9457,977
9467,978
9478,977
9489,977
9499,981
9509,986
9520,986
9530,986
9540,986
9550,981
9562,977
9572,977
9582,978
9592,978
9603,989
9613,985
9624,986
9634,986
9645,986
9655,985
9665,976
9675,977
9687,976
9697,977
9707,988
9717,987
9728,986
9738,988
9748,988
9759,985
9769,976
9780,976
9790,976
9800,976
9810,977
9822,988
9832,986
9842,985
9852,985
9863,987
9873,976
9883,976
9894,977
9905,976
9915,976
9925,981
9935,986
9946,986
9957,986
9967,984
9977,977
9988,977
9998,977
10008,977
