time,signal
0,48
5,98
11,146
16,195
22,244
27,293
33,342
38,391
45,440
50,489
56,538
61,586
67,635
72,685
77,733
83,782
89,831
95,880
100,929
106,977
111,978
117,978
123,978
130,978
139,978
148,978
157,978
167,978
177,978
186,977
195,978
204,978
214,978
223,978
233,978
242,978
251,978
261,978
270,978
279,978
288,978
299,978
308,978
317,978
326,978
335,978
345,978
354,978
364,978
373,978
382,979
392,979
401,978
410,978
419,979
430,979
439,979
448,979
457,978
466,979
476,978
485,978
495,978
504,978
514,978
523,977
532,977
541,978
550,977
560,978
570,977
579,977
588,977
598,976
607,977
616,976
625,976
635,976
645,976
654,976
663,976
672,976
681,976
691,976
701,975
710,976
719,976
729,976
738,976
747,975
756,975
766,976
776,976
785,976
794,975
803,975
813,975
822,975
832,975
841,975
850,975
860,974
869,974
878,975
887,975
898,975
907,974
916,974
925,975
934,975
944,975
953,975
963,975
972,975
982,975
991,976
1000,975
1010,975
1020,975
1032,976
1042,976
1052,977
1062,977
1073,976
1083,976
1094,976
1104,976
1115,976
1125,976
1135,977
1145,977
1156,978
1167,978
1177,978
1187,977
1198,977
1208,977
1218,977
1229,977
1240,977
1250,977
1260,977
1270,978
1281,978
1291,978
1302,978
1312,978
1323,978
1333,978
1343,978
1353,978
1364,978
1375,978
1385,978
1395,978
1405,978
1416,978
1427,978
1437,978
1447,978
1458,978
1468,978
1478,978
1488,978
1500,978
1510,978
1520,978
1530,978
1541,977
1551,977
1562,978
1572,977
1583,977
1593,977
1603,977
1613,977
1624,977
1635,977
1645,976
1655,976
1666,976
1676,976
1686,976
1697,976
1708,976
1718,976
1728,976
1738,976
1748,976
1760,975
1770,975
1780,975
1790,975
1801,975
1811,975
1821,975
1832,975
1843,975
1853,975
1863,975
1873,975
1884,975
1895,975
1905,975
1915,975
1926,975
1936,975
1946,975
1957,975
1968,975
1978,975
1988,975
1998,975
2009,975
2019,975
2030,975
2040,975
2051,975
2061,975
2071,975
2081,975
2093,975
2103,976
2113,976
2123,976
2134,976
2144,976
2154,976
2165,976
2176,976
2186,976
2196,976
2206,976
2216,977
2228,977
2238,977
2248,977
2258,977
2269,977
2279,977
2289,977
2300,977
2311,977
2321,977
2331,978
2341,978
2352,978
2363,978
2373,978
2383,978
2394,978
2404,978
2414,978
2425,978
2436,978
2446,978
2456,978
2466,978
2477,978
2487,978
2498,978
2508,978
2519,978
2529,978
2539,978
2549,978
2561,978
2571,978
2581,978
2591,977
2601,977
2612,977
2622,977
2633,977
2643,977
2654,977
2664,977
2674,977
2684,977
2696,977
2706,977
2716,976
2726,976
2737,977
2747,976
2758,976
2768,976
2779,976
2789,976
2799,976
2809,976
2820,976
2831,976
2841,976
2851,975
2862,975
2872,975
2882,975
2893,975
2904,975
2914,975
2924,975
2934,975
2945,975
2956,975
2966,975
2976,975
2987,975
2997,975
3007,975
3017,975
3028,975
3039,975
3049,975
3059,975
3069,975
3080,975
3091,975
3101,975
3111,975
3122,975
3132,975
3142,975
3152,976
3164,976
3174,976
3184,976
3194,976
3205,976
3215,976
3226,976
3236,976
3247,976
3257,976
3267,976
3277,977
3288,977
3299,977
3309,977
3319,977
3330,977
3340,978
3350,978
3361,977
3372,977
3382,977
3392,978
3402,978
3412,978
3424,978
3434,978
3444,978
3454,978
3465,978
3475,978
3485,978
3496,978
3507,978
3517,978
3527,978
3537,978
3548,978
3559,978
3569,978
3579,978
3590,978
3600,978
3610,978
3620,978
3632,978
3642,978
3652,977
3662,977
3673,977
3683,977
3694,977
3704,977
3715,977
3725,977
3735,977
3745,977
3757,977
3767,976
3777,976
3787,976
3798,976
3808,975
3818,976
3829,976
3840,976
3850,976
3860,976
3870,976
3880,975
3892,975
3902,975
3912,975
3922,975
3933,975
3943,975
3954,975
3964,975
3975,975
3985,975
3995,975
4005,975
4016,975
4027,975
4037,974
4047,975
4058,975
4068,975
4078,975
4089,975
4100,975
4110,975
4120,975
4130,975
4141,975
4151,975
4162,975
4172,975
4183,975
4193,975
4203,976
4213,976
4225,976
4235,976
4245,976
4255,976
4265,976
4276,976
4286,976
4297,976
4307,976
4318,976
4328,976
4338,977
4348,977
4360,977
4370,977
4380,977
4390,977
