time,signal
15626,975
15637,976
15648,976
15660,977
15672,977
15683,977
15694,977
15706,976
15717,976
15728,976
15740,976
15752,976
15763,977
15774,977
15785,977
15797,977
15809,978
15820,978
15832,978
15843,978
15854,978
15865,978
15878,978
15889,977
15900,977
15911,978
15923,978
15934,978
15946,978
15958,977
15969,977
15980,977
15991,977
16004,977
16015,978
16026,977
16037,977
16049,977
16060,978
16072,978
16083,978
16095,978
16106,978
16117,978
16129,978
16141,978
16152,979
16163,978
16175,978
16186,978
16197,978
16209,978
16221,978
16232,977
16243,977
16254,977
16266,977
16278,977
16289,977
16301,976
16312,976
16323,976
16334,976
16347,976
16358,976
16369,976
16380,975
16392,976
16404,976
16415,976
16427,976
16438,977
16449,977
16460,977
16473,977
16484,977
16495,976
16506,976
16518,977
16529,976
16541,977
16552,976
16564,976
16575,976
16586,975
16598,975
16610,975
16621,976
16632,976
16644,976
16655,976
16666,976
16678,976
16690,976
16701,975
16712,975
16723,975
16736,975
16747,975
16758,975
16770,976
16781,976
16792,976
16804,977
16816,977
16827,977
16838,977
16849,977
16861,977
16873,977
16884,977
16896,977
16907,976
16918,977
16929,977
16942,977
16953,977
16964,977
16975,978
16987,978
16998,977
17010,978
17021,978
17033,978
17044,978
17055,978
17068,978
17079,978
17090,977
17101,977
17113,977
17124,977
17136,976
17147,977
17159,977
17170,977
17181,978
17192,977
17205,977
17216,977
17227,977
17239,976
17250,977
17261,977
17273,977
17285,976
17296,977
17307,976
17318,976
17330,976
17342,976
17353,976
17364,976
17376,976
17387,977
17398,976
17411,977
17422,977
17433,977
17444,976
17456,977
17468,977
17479,977
17490,976
17502,976
17513,976
17524,976
17537,976
17548,976
17559,976
17570,976
17582,976
17593,976
17605,976
17616,976
17628,977
17639,977
17650,977
17661,976
17674,976
17685,976
17696,976
17708,976
17719,976
17730,977
17742,977
17754,977
17765,978
17776,977
17787,977
17800,977
17811,976
17822,976
17833,977
17845,977
17856,977
17868,977
17880,978
17891,978
17902,977
17913,977
17925,977
17937,977
17948,978
17959,978
17971,978
17982,978
17993,978
18006,978
18017,978
18028,978
18039,977
18051,977
18062,977
18074,976
18085,978
18097,978
18108,977
18119,978
18130,978
18143,978
18154,978
18165,978
18177,978
18188,978
18200,977
18211,977
18223,978
18234,978
18245,978
18256,978
18269,978
18280,978
18291,978
18302,977
18314,977
18325,977
18337,977
18349,977
18360,978
18371,978
18382,978
18394,978
18406,978
18417,978
18428,978
18440,978
18451,976
18462,976
18475,976
18486,975
18497,975
18508,976
18520,976
18531,976
18543,976
18554,976
18566,976
18577,976
18588,976
18600,976
18612,976
18623,976
18634,977
18646,978
18657,977
18669,977
18680,977
18692,976
18703,976
18714,976
18725,977
18738,977
18749,977
18760,977
18771,977
18783,977
18794,977
18806,977
18818,978
18829,978
18840,979
18851,979
18864,979
18875,978
18886,978
18897,978
18909,978
18920,978
18932,978
18944,978
18955,978
18966,978
18977,978
18989,979
19001,979
19012,979
19023,979
19035,979
19046,979
19057,979
19069,979
19081,979
19092,978
19103,978
19115,978
19126,978
19138,977
19149,977
19161,977
19172,977
19183,977
19194,977
19207,977
19218,977
19229,977
19240,977
19252,978
19264,978
19275,978
19287,978
19298,978
19309,978
19320,978
19333,977
19344,977
19355,976
19366,976
19378,977
19389,976
19401,976
19412,976
19424,976
19435,976
19446,976
19458,976
19470,977
19481,977
19492,977
19504,977
19515,977
19526,977
19538,977
19550,976
19561,975
19572,975
19584,975
19595,975
19607,975
19618,975
19630,975
19641,976
19652,975
19664,975
19676,975
19687,975
19698,975
19709,976
19721,976
19733,976
19744,976
19756,976
19767,975
19778,976
19789,976
19802,977
19813,977
19824,977
19835,976
19847,976
19858,976
19870,976
19881,976
19893,976
19904,976
19915,976
19927,976
19939,976
19950,977
19961,977
19973,977
19984,977
19996,977
20007,977
