time,signal
0,976
5,980
11,976
16,977
21,980
27,977
32,976
38,982
44,982
50,976
55,976
61,979
66,982
71,975
77,976
82,980
89,976
94,977
100,979
105,980
110,976
116,977
122,976
132,980
141,976
150,980
159,979
169,975
179,982
188,976
197,980
206,976
216,980
225,980
234,977
244,980
253,978
263,980
272,980
281,976
290,980
300,976
310,980
319,982
328,976
337,982
347,976
356,980
365,976
375,980
385,982
394,976
403,979
412,976
421,979
431,981
441,978
450,980
459,976
468,979
478,976
487,976
496,981
506,975
516,980
525,976
534,976
543,981
552,975
562,980
572,977
581,976
590,978
600,977
609,981
618,976
627,980
637,976
647,977
656,981
665,977
674,980
684,976
693,976
703,977
712,976
721,980
731,976
740,976
749,976
758,977
769,981
778,975
787,976
796,977
805,976
815,981
824,976
834,980
843,976
852,976
862,976
871,976
880,982
889,976
900,976
909,976
918,976
927,980
936,977
946,976
955,977
964,977
974,980
984,976
993,981
1002,976
1012,975
1022,980
1034,980
1044,980
1054,980
1064,976
1075,977
1085,977
1095,976
1106,977
1117,976
1127,981
1137,981
1147,980
1158,981
1169,980
1179,976
1189,976
1200,976
1210,978
1220,981
1230,982
1242,981
1252,980
1262,979
1272,980
1283,976
1293,976
1304,976
1314,977
1325,981
1335,982
1345,979
1355,982
1367,980
1377,980
1387,976
1397,975
1408,976
1418,977
1428,977
1439,980
1449,979
1460,979
1470,982
1480,981
1490,976
1502,976
1512,976
1522,976
1532,976
1543,976
1553,981
1563,980
1574,980
1585,980
1595,977
1605,976
1615,976
1626,977
1637,976
1647,975
1657,981
1668,980
1678,981
1688,976
1699,977
1710,976
1720,976
1730,976
1740,977
1751,976
1761,976
1772,982
1782,980
1793,977
1803,975
1813,975
1823,976
1835,978
1845,976
1855,976
1865,975
1875,981
1886,980
1896,976
1907,975
1917,976
1928,978
1938,976
1948,977
1958,976
1970,976
1980,982
1990,981
2000,980
2011,976
2021,976
2032,975
2042,976
2053,977
2063,976
2073,977
2083,982
2094,981
2105,982
2115,982
2125,976
2136,976
2146,978
2156,976
2167,976
2178,975
2188,980
2198,980
2208,980
2219,980
2229,979
2240,976
2250,976
2260,976
2271,978
2281,981
2291,980
2302,978
2313,980
2323,980
2333,980
2343,976
2354,978
2365,976
2375,976
2385,981
2396,980
2406,979
2416,981
2426,980
2438,980
2448,976
2458,978
2468,976
2479,977
2489,977
2500,979
2510,980
2521,980
2531,979
2541,980
2551,976
2562,976
2573,976
2583,976
2593,976
2604,976
2614,980
2624,981
2635,982
2646,980
2656,976
2666,977
2676,975
2686,976
2698,977
2708,977
2718,979
2728,980
2739,979
2749,976
2759,976
2770,976
2781,976
2791,977
2801,976
2811,976
2822,976
2833,982
2843,981
2853,976
2864,975
2874,975
2884,976
2894,977
2906,976
2916,976
2926,976
2936,981
2947,980
2957,975
2968,977
2978,976
2989,977
2999,976
3009,977
3019,976
3031,977
3041,982
3051,981
3061,982
3072,974
3082,976
