time, signal
0,204
5,408
11,612
16,816
22,1020
27,1021
33,1020
38,1020
45,1019
50,1019
56,1019
61,1019
67,1019
73,1021
78,1021
84,1020
90,1020
96,1021
101,1020
110,1019
120,1020
131,1020
141,1019
151,1019
162,1020
173,1021
183,1020
193,1021
203,1021
214,1021
224,1020
235,1020
245,1020
256,1020
266,1020
276,1020
286,1020
297,1020
308,1020
318,1020
328,1020
338,1019
349,1019
359,1019
370,1020
380,1020
391,1020
401,1020
411,1021
421,1020
433,1020
443,1020
453,1019
463,1019
474,1019
484,1020
495,1020
505,1020
516,1020
526,1019
536,1018
546,1018
557,1018
568,1018
578,1020
588,1020
599,1020
609,1020
619,1020
630,1020
641,1019
651,1019
661,1019
671,1020
681,1020
692,1020
703,1020
713,1020
723,1020
734,1019
744,1020
754,1020
765,1019
776,1019
786,1020
796,1020
806,1020
817,1020
828,1020
838,1020
848,1020
859,1020
869,1019
879,1020
889,1020
901,1020
911,1020
921,1020
931,1020
942,1019
952,1019
963,1019
973,1019
984,1019
994,1020
1004,1020
1015,1020
1028,1019
1039,1020
1050,1020
1061,1020
1073,1020
1084,1021
1096,1021
1107,1021
1119,1021
1130,1021
1141,1021
1153,1021
1165,1021
1176,1021
1187,1021
1199,1020
1210,1020
1221,1020
1233,1020
1245,1020
1256,1020
1267,1020
1278,1019
1290,1019
1302,1019
1313,1019
1325,1019
1336,1020
1347,1020
1359,1020
1371,1020
1382,1019
1393,1020
1404,1020
1416,1020
1428,1020
1439,1020
1451,1020
1462,1020
1473,1021
1484,1020
1497,1020
1508,1020
1519,1020
1530,1020
1542,1020
1553,1020
1565,1021
1576,1021
1588,1021
1599,1021
1610,1021
1622,1020
1634,1020
1645,1020
1656,1020
1668,1020
1679,1020
1690,1020
1702,1020
1714,1020
1725,1020
1736,1020
1747,1020
1760,1021
1771,1020
1782,1020
1794,1020
1805,1020
1816,1019
1828,1019
1840,1019
1851,1019
1862,1019
1873,1020
1885,1020
1897,1020
1908,1020
1920,1020
1931,1020
1942,1020
1953,1020
1966,1020
1977,1020
1988,1020
1999,1020
2011,1019
2022,1019
2034,1019
2045,1019
2057,1019
2068,1020
2079,1020
2092,1020
2103,1020
2114,1020
2125,1020
2137,1019
2148,1020
2160,1020
2171,1020
2183,1020
2194,1020
2205,1019
2216,1019
2229,1020
2240,1020
2251,1020
2263,1021
2274,1020
2285,1020
2297,1021
2309,1020
2320,1020
2331,1020
2342,1020
2354,1020
2366,1020
2377,1020
2388,1020
2400,1020
2411,1021
2423,1020
2435,1021
2446,1021
2457,1020
2468,1020
2480,1020
2492,1020
2503,1020
2514,1020
2526,1021
2537,1021
2548,1021
2561,1021
2572,1020
2583,1020
2594,1019
2606,1019
2617,1019
2629,1019
2640,1019
2652,1020
2663,1020
2674,1020
2685,1020
2698,1020
2709,1021
2720,1020
2732,1021
2743,1020
2754,1021
2766,1021
2778,1021
2789,1021
2800,1020
2811,1020
2824,1020
2835,1019
2846,1019
2857,1019
2869,1019
2880,1019
2892,1019
2904,1019
2915,1020
2926,1020
2937,1020
2949,1019
2961,1020
2972,1020
2983,1021
2995,1021
3006,1021
3017,1021
3030,1021
3041,1021
3052,1021
3063,1020
3075,1020
3086,1020
3098,1020
3109,1020
3121,1020
3132,1020
3143,1020
3155,1019
3167,1019
3178,1020
3189,1020
3201,1020
3212,1020
3224,1020
3235,1019
3247,1019
3258,1019
3269,1019
3280,1019
3293,1019
3304,1019
3315,1019
3326,1019
3338,1020
3349,1021
3361,1020
3373,1020
3384,1020
3395,1020
3406,1020
3418,1020
3430,1020
3441,1020
3452,1020
3464,1020
3475,1020
3486,1020
3499,1020
3510,1020
3521,1020
3532,1020
3544,1020
3556,1019
3567,1019
3578,1019
3590,1019
3601,1019
3612,1019
3624,1019
3636,1020
3647,1021
3658,1021
3670,1021
3681,1021
3693,1020
3704,1020
3716,1020
3727,1020
3738,1020
3749,1020
3762,1020
3773,1020
3784,1020
3795,1020
3807,1020
3818,1021
3830,1021
3842,1021
3853,1021
3864,1020
3875,1020
3887,1020
3899,1020
3910,1019
3921,1019
3933,1019
3944,1019
3956,1019
3968,1020
3979,1020
3990,1020
4001,1019
4013,1019
4025,1019
4036,1019
4047,1019
4059,1020
4070,1019
4081,1019
4093,1020
4105,1020
4116,1020
4127,1020
4139,1020
4150,1020
4162,1020
4173,1020
4185,1020
4196,1020
4207,1020
4218,1020
4231,1020
4242,1020
