time,signal
0,98
5,198
11,297
16,395
22,495
27,594
33,693
38,792
45,891
50,991
56,991
61,990
67,991
72,992
78,991
83,990
90,990
95,991
101,990
106,990
112,990
117,991
123,990
131,989
140,990
149,990
158,989
168,990
178,990
187,990
196,990
205,990
215,990
224,990
234,990
243,990
252,991
262,990
271,990
280,990
289,990
300,990
309,990
318,990
327,990
336,990
346,990
355,990
365,991
374,990
384,990
393,990
402,990
411,991
420,990
431,990
440,990
449,990
458,990
467,990
477,990
486,990
496,990
505,990
515,990
524,991
533,990
542,990
551,990
562,990
571,991
580,990
589,990
599,990
608,990
617,990
627,990
636,990
646,990
655,990
664,990
673,990
683,991
692,990
702,989
711,989
720,989
730,990
739,989
748,989
757,989
768,989
777,989
786,989
795,989
804,989
814,989
823,989
833,989
842,990
851,989
861,989
870,989
879,989
888,990
899,989
908,989
917,989
926,989
935,989
945,989
954,989
964,989
973,989
983,989
992,989
1001,990
1011,989
1021,989
1033,988
1043,988
1053,989
1063,988
1074,989
1084,989
1095,989
1105,990
1116,990
1126,990
1136,990
1146,989
1157,989
1168,989
1178,989
1188,989
1199,990
1209,990
1219,990
1230,990
1241,990
1251,990
1261,990
1271,990
1282,990
1293,990
1303,990
1313,990
1324,990
1334,990
1344,990
1354,990
1366,989
1376,989
1386,989
1396,989
1406,989
1417,989
1428,990
1438,990
1448,990
1459,990
1469,990
1479,990
1489,989
1501,989
1511,989
1521,989
1531,990
1542,990
1552,990
1563,990
1573,989
1584,990
1594,989
1604,989
1614,989
1625,989
1636,989
1646,990
1656,989
1667,989
1677,989
1687,989
1698,989
1709,989
1719,989
1729,989
1739,990
1750,989
1761,989
1771,989
1781,990
1792,990
1802,990
1812,989
1822,989
1833,989
1844,989
1854,989
1864,989
1874,989
1885,989
1896,989
1906,989
1916,989
1927,989
1937,989
1947,989
1958,990
1969,990
1979,990
1989,990
1999,990
2010,990
2020,989
2031,989
2041,989
2052,989
2062,990
2072,990
2082,990
2094,990
2104,990
2114,990
2124,990
2135,990
2145,990
2155,990
2166,990
2177,990
2187,990
2197,990
2207,989
2217,990
2229,989
2239,989
2249,989
2259,989
2270,989
2280,989
2291,989
2301,990
2312,990
2322,990
2332,990
2342,990
2353,990
2364,990
2374,990
2384,990
2395,990
2405,990
2415,990
2426,990
2437,990
2447,990
2457,990
2467,990
2478,990
2488,991
2499,991
2509,990
2520,990
2530,990
2540,990
2550,990
2562,990
2572,990
2582,990
2592,990
2603,990
2613,990
2624,990
2634,990
2644,990
2655,990
2665,990
2675,990
2685,990
2697,990
2707,990
2717,990
2727,990
2738,990
2748,989
2759,989
2769,989
2780,989
2790,989
2800,989
2810,989
2821,989
2832,989
2842,989
2852,989
2863,989
2873,989
2883,989
2894,989
2905,989
2915,989
2925,989
2935,989
2946,989
2957,989
2967,989
2977,989
2988,989
2998,989
3008,989
3018,989
3030,989
3040,989
3050,989
3060,989
3070,989
3081,988
3092,988
3102,988
3112,988
3123,989
3133,989
3143,989
3153,989
3165,989
3175,989
3185,989
3195,989
3206,989
3216,989
3227,989
3237,989
3248,989
3258,989
3268,989
3278,989
3290,989
3300,989
3310,989
3320,989
3331,990
3341,989
3351,989
3362,989
3373,989
3383,990
3393,989
3403,989
3414,989
3425,989
3435,989
3445,989
3456,989
3466,989
3476,989
3486,989
3497,989
3508,989
3518,989
3528,989
3538,989
3549,989
3560,989
3570,989
3580,989
3591,989
3601,989
3611,989
3622,989
3633,989
3643,989
3653,989
3663,989
3674,989
3684,989
3695,989
3705,989
3716,989
3726,989
3736,989
3746,989
3758,989
3768,989
3778,989
3788,989
3799,989
3809,989
3819,989
3830,989
3841,989
3851,989
3861,989
3871,989
3881,989
3893,989
3903,989
3913,989
3923,989
3934,989
3944,989
3955,989
3965,989
3976,989
3986,989
3996,989
4006,989
4017,989
4028,989
4038,989
4048,989
4059,989
4069,989
4079,989
4090,989
4101,989
4111,989
4121,989
4131,989
4142,988
4152,988
4163,988
4173,989
4184,989
4194,989
4204,989
4214,989
4226,989
4236,989
4246,989
4256,989
4267,989
4277,989
4288,989
4298,989
4308,989
4319,989
4329,989
4339,989
4349,989
4361,989
4371,989
4381,989
4391,989
4402,989
4412,989
4423,989
4433,989
4444,989
4454,989
4464,989
4474,989
4485,989
4496,989
4506,989
4516,989
4527,989
4537,989
4547,989
4558,989
4569,989
4579,989
4589,989
4599,989
4610,990
4621,990
4631,990
4641,990
4652,990
4662,990
4672,989
4682,989
4694,989
4704,989
4714,989
4724,989
4734,989
4745,989
4756,989
4766,989
4776,989
4787,989
4797,989
4807,989
4817,989
4829,989
4839,989
4849,989
4859,989
4870,989
4880,989
4891,989
4901,989
4912,989
4922,989
4932,989
4942,989
4954,989
4964,989
4974,988
4984,989
4995,988
5005,989
5015,988
5026,988
5037,988
5047,989
5057,989
5067,989
5078,989
5089,989
5099,988
5109,989
5120,989
5130,989
5140,989
5150,989
5161,989
5172,989
5182,989
5192,989
5202,989
5213,988
5224,988
5234,989
5244,989
5255,989
5265,989
5275,989
5286,989
5297,989
5307,989
5317,989
5327,989
5338,989
5348,989
5359,989
5369,989
5380,989
5390,989
5400,989
5410,989
5422,989
5432,989
5442,989
5452,989
5463,989
5473,989
5483,989
5494,989
5505,989
5515,989
5525,989
5535,989
5545,989
5557,989
5567,989
5577,989
5587,989
5598,989
5608,989
5619,989
5629,989
5640,989
5650,989
5660,988
5670,989
5681,989
5692,989
5702,989
5712,989
5723,989
5733,989
5743,989
5754,989
5765,989
5775,989
5785,989
5795,989
5806,989
5816,989
5827,989
5837,989
5848,989
5858,989
5868,989
5878,989
5890,989
5900,989
5910,989
5920,989
5931,989
5941,989
5952,989
5962,989
5972,989
5983,989
5993,989
6003,989
6013,989
6025,989
6035,989
6045,988
6055,988
6066,988
6076,988
6087,988
6097,988
6108,988
6118,989
6128,989
6138,989
6149,989
6160,989
6170,989
6180,989
6191,989
6201,989
6211,989
6222,989
6233,989
6243,989
6253,989
6263,989
6274,989
6285,989
6295,989
6305,989
6316,989
6326,989
6336,989
6346,989
6358,989
6368,988
6378,988
6388,988
6398,988
6409,988
6420,988
6430,988
6440,989
6451,988
6461,988
6471,988
6481,988
6493,988
6503,989
6513,988
6523,988
6534,988
6544,988
6555,988
6565,988
6576,988
6586,988
6596,988
6606,988
6618,989
6628,989
6638,989
6648,989
6659,989
6669,989
6679,989
6690,988
6701,988
6711,988
6721,988
6731,989
6742,989
6753,989
6763,989
6773,989
6784,990
6794,989
6804,990
6814,990
6825,989
6836,989
6846,989
6856,989
6866,989
6877,989
6888,989
6898,988
6908,988
6919,988
6929,988
6939,989
6950,989
6961,989
6971,989
6981,989
6991,989
7002,989
7012,989
7023,989
7033,989
7044,989
7054,989
7064,989
7074,989
7086,989
7096,989
7106,989
7116,989
7127,989
7137,989
7147,989
7158,989
7169,989
7179,989
7189,989
7199,989
7209,989
7221,989
7231,989
7241,989
7251,989
7262,989
7272,989
7283,989
7293,989
7304,989
7314,989
7324,988
7334,988
7345,988
7356,988
7366,988
7376,988
7387,988
7397,988
7407,988
7418,988
7429,988
7439,988
7449,988
7459,988
7470,988
7480,988
7491,988
7501,988
7512,988
7522,988
7532,988
7542,988
7554,988
7564,988
7574,988
7584,988
7595,988
7605,988
7616,989
7626,989
7636,989
7647,989
7657,989
7667,989
7677,989
7689,989
7699,989
7709,989
7719,989
7730,988
7740,988
7751,988
7761,988
